unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size,is_dirty
166,10210,23,100.00,3009.09,2004-01-12,Shipped,Motorcycles,118.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium,0
167,10117,43,100.00,5911.64,2003-04-16,Shipped,"Classic Cars",151.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium,0
168,10223,47,100.00,5422.39,2004-02-20,Shipped,Motorcycles,118.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium,0
169,10127,46,100.00,7366.44,2003-06-03,Shipped,"Classic Cars",151.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Large,0
170,10142,33,100.00,4985.64,2003-08-08,Shipped,"Classic Cars",151.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
171,10307,22,100.00,2692.80,2004-10-14,Shipped,"Classic Cars",136.00,2155554695,"782 First Street",Philadelphia,USA,Cervantes,Francisca,Small,0
172,10236,22,100.00,2852.08,2004-04-03,Shipped,Motorcycles,118.00,2155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Small,0
173,10153,42,100.00,5393.64,2003-09-28,Shipped,"Classic Cars",151.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
174,10251,44,100.00,5756.52,2004-05-18,Shipped,Motorcycles,118.00,2015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Medium,0
175,10165,34,100.00,4880.02,2003-10-22,Shipped,"Classic Cars",151.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium,0
176,10263,40,100.00,4472.00,2004-06-28,Shipped,Motorcycles,118.00,2035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Medium,0
177,10176,47,100.00,8378.69,2003-11-06,Shipped,"Classic Cars",151.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Large,0
178,10316,33,100.00,4128.96,2004-11-01,Shipped,"Classic Cars",136.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Medium,0
179,10275,22,100.00,2904.44,2004-07-23,Shipped,Motorcycles,118.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
180,10325,47,64.93,3051.71,2004-11-05,Shipped,"Classic Cars",136.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium,0
181,10194,38,100.00,4933.92,2003-11-25,Shipped,"Trucks and Buses",136.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium,0
182,10285,47,100.00,6484.59,2004-08-27,Shipped,Motorcycles,118.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium,0
183,10337,25,48.05,1201.25,2004-11-21,Shipped,"Classic Cars",136.00,2125558493,"5905 Pompton St.",NYC,USA,Hernandez,Maria,Small,0
184,10206,28,100.00,4056.36,2003-12-05,Shipped,"Trucks and Buses",136.00,"(604) 555-3392","1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Medium,0
185,10350,26,75.47,1962.22,2004-12-02,Shipped,"Classic Cars",136.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
186,10298,39,96.34,3757.26,2004-09-27,Shipped,Motorcycles,118.00,40.32.2555,"54, rue Royale",Nantes,France,Schmitt,Carine,Medium,0
187,10308,34,100.00,4043.96,2004-10-15,Shipped,Motorcycles,118.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium,0
188,10359,48,54.68,2624.64,2004-12-15,Shipped,"Classic Cars",136.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Small,0
189,10318,45,100.00,5566.50,2004-11-02,Shipped,Motorcycles,118.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium,0
190,10329,20,100.00,3176.00,2004-11-15,Shipped,Motorcycles,118.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium,0
191,10373,39,100.00,4046.25,2005-01-31,Shipped,"Classic Cars",136.00,981-443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Medium,0
192,10339,40,68.92,2756.80,2004-11-23,Shipped,Motorcycles,118.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small,0
193,10384,34,100.00,4846.70,2005-02-23,Shipped,"Classic Cars",136.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Medium,0
194,10395,32,100.00,3370.56,2005-03-17,Shipped,"Classic Cars",136.00,"+33 1 46 62 7555","27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Medium,0
195,10361,26,51.15,1329.90,2004-12-17,Shipped,Motorcycles,118.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,0
196,10374,39,100.00,5288.01,2005-02-02,Shipped,Motorcycles,118.00,61-7-3844-6555,"31 Duncan St. West End","South Brisbane",Australia,Calaghan,Tony,Medium,0
197,10216,43,100.00,5759.42,2004-02-02,Shipped,"Trucks and Buses",136.00,30.59.8555,"67, avenue de l'Europe",Versailles,France,Tonini,Daniel,Medium,0
198,10229,25,100.00,3451.00,2004-03-11,Shipped,"Trucks and Buses",136.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
199,10185,33,100.00,4038.21,2003-11-14,Shipped,"Classic Cars",151.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium,0
200,10400,64,100.00,9661.44,2005-04-01,Shipped,"Classic Cars",136.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Large,0
201,10388,50,44.51,2225.50,2005-03-03,Shipped,Motorcycles,118.00,5085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Small,0
202,10196,24,100.00,3807.12,2003-11-26,Shipped,"Classic Cars",151.00,2035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium,0
203,10208,26,100.00,3142.36,2004-01-02,Shipped,"Classic Cars",151.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium,0
204,10402,45,100.00,5833.80,2005-04-07,Shipped,Motorcycles,118.00,"(1) 47.55.6555","25, rue Lauriston",Paris,France,Perrier,Dominique,Medium,0
205,10245,38,100.00,5920.40,2004-05-04,Shipped,"Trucks and Buses",136.00,2035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium,0
206,10414,19,100.00,2764.88,2005-05-06,"On Hold","Classic Cars",136.00,6175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Small,0
207,10220,30,100.00,4713.60,2004-02-12,Shipped,"Classic Cars",151.00,"+353 1862 1555","25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Medium,0
208,10417,45,100.00,5887.35,2005-05-13,Disputed,Motorcycles,118.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
209,10230,43,100.00,7016.31,2004-03-15,Shipped,"Classic Cars",151.00,"+49 69 66 90 2555","Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Large,0
210,10258,41,100.00,6668.24,2004-06-15,Shipped,"Trucks and Buses",136.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Medium,0
211,10103,42,100.00,5398.26,2003-01-29,Shipped,"Classic Cars",147.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium,0
212,10247,25,100.00,4381.25,2004-05-05,Shipped,"Classic Cars",151.00,"+358 9 8045 555","Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium,0
213,10270,28,100.00,4094.72,2004-07-19,Shipped,"Trucks and Buses",136.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Medium,0
214,10272,27,100.00,4283.01,2004-07-20,Shipped,"Classic Cars",151.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium,0
215,10114,31,100.00,4305.28,2003-04-01,Shipped,"Classic Cars",147.00,"(1) 42.34.2555","265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium,0
216,10282,27,100.00,4364.82,2004-08-20,Shipped,"Classic Cars",151.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
217,10293,24,100.00,4242.24,2004-09-09,Shipped,"Classic Cars",151.00,011-4988555,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Medium,0
218,10281,25,100.00,2938.50,2004-08-19,Shipped,"Trucks and Buses",136.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Small,0
219,10126,22,100.00,3347.74,2003-05-28,Shipped,"Classic Cars",147.00,"(91) 555 22 82","C/ Araquil, 67",Madrid,Spain,Sommer,MartÂ¡n,Medium,0
220,10107,27,100.00,6065.55,2003-02-24,Shipped,Motorcycles,193.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium,0
221,10120,46,100.00,9264.86,2003-04-29,Shipped,Motorcycles,193.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Large,0
222,10306,34,100.00,4982.70,2004-10-14,Shipped,"Classic Cars",151.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium,0
223,10134,31,100.00,7023.98,2003-07-01,Shipped,Motorcycles,193.00,"+33 1 46 62 7555","27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Large,0
224,10140,26,100.00,3188.12,2003-07-24,Shipped,"Classic Cars",147.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium,0
225,10145,33,100.00,5176.38,2003-08-25,Shipped,Motorcycles,193.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium,0
226,10291,41,100.00,6387.80,2004-09-08,Shipped,"Trucks and Buses",136.00,"0695-34 6555","?kergatan 24",Boras,Sweden,Larsson,Maria,Medium,0
227,10159,22,100.00,4132.70,2003-10-10,Shipped,Motorcycles,193.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Medium,0
228,10314,46,100.00,6393.54,2004-10-22,Shipped,"Classic Cars",151.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium,0
229,10150,20,100.00,3191.20,2003-09-19,Shipped,"Classic Cars",147.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium,0
230,10324,27,54.33,1466.91,2004-11-05,Shipped,"Classic Cars",151.00,2125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Small,0
231,10304,39,100.00,6396.00,2004-10-11,Shipped,"Trucks and Buses",136.00,30.59.8555,"67, avenue de l'Europe",Versailles,France,Tonini,Daniel,Medium,0
232,10336,33,100.00,4059.33,2004-11-20,Shipped,"Classic Cars",151.00,"(1) 42.34.2555","265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium,0
233,10348,47,100.00,4801.52,2004-11-01,Shipped,"Classic Cars",151.00,"(91) 555 22 82","C/ Araquil, 67",Madrid,Spain,Sommer,MartÂ¡n,Medium,0
234,10164,21,100.00,3536.82,2003-10-21,Resolved,"Classic Cars",147.00,7675-3555,"Kirchgasse 6",Graz,Austria,Mendel,Roland,Medium,0
235,10358,49,55.34,2711.66,2004-12-10,Shipped,"Classic Cars",151.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
236,10313,21,100.00,2669.10,2004-10-22,Shipped,"Trucks and Buses",136.00,"(604) 555-3392","1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Small,0
237,10175,33,100.00,5362.83,2003-11-06,Shipped,"Classic Cars",147.00,"(171) 555-0297","35 King George",London,UK,Brown,Ann,Medium,0
238,10322,27,100.00,4784.13,2004-11-04,Shipped,"Trucks and Buses",136.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Medium,0
239,10372,40,100.00,5862.00,2005-01-26,Shipped,"Classic Cars",151.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Medium,0
240,10382,37,100.00,4071.85,2005-02-17,Shipped,"Classic Cars",151.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
241,10413,47,100.00,8236.75,2005-05-05,Shipped,"Classic Cars",151.00,2035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Large,0
242,10333,33,99.21,3273.93,2004-11-18,Shipped,"Trucks and Buses",136.00,6505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Medium,0
243,10183,28,100.00,3433.36,2003-11-13,Shipped,"Classic Cars",147.00,2155554695,"782 First Street",Philadelphia,USA,Cervantes,Francisca,Medium,0
244,10108,45,100.00,6130.35,2003-03-03,Shipped,"Classic Cars",117.00,"+63 2 555 3587","15 McCallum Street - NatWest Center #13-03","Makati City",Philippines,Cruz,Arnold,Medium,0
245,10122,37,99.82,3693.34,2003-05-08,Shipped,"Classic Cars",117.00,91.24.4555,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Medium,0
246,10194,26,100.00,4263.74,2003-11-25,Shipped,"Classic Cars",147.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium,0
247,10135,48,100.00,6031.68,2003-07-02,Shipped,"Classic Cars",117.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
248,10207,31,100.00,4076.19,2003-12-09,Shipped,"Classic Cars",147.00,6175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Medium,0
249,10147,31,100.00,3494.94,2003-09-05,Shipped,"Classic Cars",117.00,6175558555,"7825 Douglas Av.",Brickhaven,USA,Nelson,Allen,Medium,0
250,10160,46,100.00,5294.14,2003-10-11,Shipped,"Classic Cars",117.00,2155554369,"6047 Douglas Av.","Los Angeles",USA,Chandler,Michael,Medium,0
251,10217,48,100.00,7020.48,2004-02-04,Shipped,"Classic Cars",147.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Large,0
252,10170,47,100.00,5464.69,2003-11-04,Shipped,"Classic Cars",117.00,7675-3555,"Kirchgasse 6",Graz,Austria,Mendel,Roland,Medium,0
253,10347,29,100.00,3586.43,2004-11-29,Shipped,"Trucks and Buses",136.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium,0
254,10357,49,100.00,5960.36,2004-12-10,Shipped,"Trucks and Buses",136.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
255,10229,50,100.00,6426.50,2004-03-11,Shipped,"Classic Cars",147.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
256,10168,20,100.00,4183.00,2003-10-28,Shipped,Motorcycles,193.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium,0
257,10180,41,100.00,8892.90,2003-11-11,Shipped,Motorcycles,193.00,20.16.1555,"184, chausse de Tournai",Lille,France,Rance,Martine,Large,0
258,10370,49,100.00,8470.14,2005-01-20,Shipped,"Trucks and Buses",136.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Large,0
259,10188,45,100.00,8714.70,2003-11-18,Shipped,Motorcycles,193.00,"+47 2267 3215","Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Large,0
260,10181,28,100.00,2860.76,2003-11-12,Shipped,"Classic Cars",117.00,"+47 2267 3215","Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Small,0
261,10201,49,100.00,8065.89,2003-12-01,Shipped,Motorcycles,193.00,6505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Large,0
262,10191,40,100.00,5590.00,2003-11-20,Shipped,"Classic Cars",117.00,0221-5554327,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Medium,0
263,10210,34,100.00,6123.40,2004-01-12,Shipped,Motorcycles,193.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium,0
264,10203,20,100.00,2254.80,2003-12-02,Shipped,"Classic Cars",117.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
265,10223,49,100.00,9774.03,2004-02-20,Shipped,Motorcycles,193.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Large,0
266,10212,39,100.00,4946.76,2004-01-16,Shipped,"Classic Cars",117.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
267,10237,39,100.00,7023.90,2004-04-05,Shipped,Motorcycles,193.00,2125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Large,0
268,10225,25,99.82,2495.50,2004-02-22,Shipped,"Classic Cars",117.00,0897-034555,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Small,0
269,10251,43,100.00,7078.23,2004-05-18,Shipped,Motorcycles,193.00,2015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Large,0
270,10238,29,100.00,3167.38,2004-04-09,Shipped,"Classic Cars",117.00,"31 12 3555","Vinb'ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Medium,0
271,10245,28,100.00,4591.72,2004-05-04,Shipped,"Classic Cars",147.00,2035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium,0
272,10263,41,100.00,8336.94,2004-06-28,Shipped,Motorcycles,193.00,2035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Large,0
273,10275,36,100.00,6901.92,2004-07-23,Shipped,Motorcycles,193.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
274,10253,22,100.00,2402.84,2004-06-01,Cancelled,"Classic Cars",117.00,"(171) 555-2282","Berkeley Gardens 12  Brewery",Liverpool,UK,Devon,Elizabeth,Small,0
275,10259,26,100.00,4033.38,2004-06-15,Shipped,"Classic Cars",147.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium,0
276,10266,22,100.00,2454.54,2004-07-06,Shipped,"Classic Cars",117.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small,0
277,10285,27,100.00,5438.07,2004-08-27,Shipped,Motorcycles,193.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium,0
278,10270,32,100.00,4302.08,2004-07-19,Shipped,"Classic Cars",147.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Medium,0
279,10299,29,100.00,6683.34,2004-09-30,Shipped,Motorcycles,193.00,"90-224 8555","Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Medium,0
280,10276,47,100.00,5464.69,2004-08-02,Shipped,"Classic Cars",117.00,6175557555,"7635 Spinnaker Dr.",Brickhaven,USA,Barajas,Miguel,Medium,0
281,10165,48,100.00,6825.60,2003-10-22,Shipped,"Trucks and Buses",118.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium,0
282,10308,20,100.00,4570.40,2004-10-15,Shipped,Motorcycles,193.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium,0
283,10287,45,100.00,4756.50,2004-08-30,Shipped,"Classic Cars",117.00,0897-034555,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Medium,0
284,10175,26,100.00,3543.28,2003-11-06,Shipped,"Trucks and Buses",118.00,"(171) 555-0297","35 King George",London,UK,Brown,Ann,Medium,0
285,10281,44,100.00,7020.64,2004-08-19,Shipped,"Classic Cars",147.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Large,0
286,10300,29,100.00,3984.60,2003-10-04,Shipped,"Classic Cars",117.00,"+49 69 66 90 2555","Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Medium,0
287,10184,37,100.00,4516.22,2003-11-14,Shipped,"Trucks and Buses",118.00,"(95) 555 82 82","C/ Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Medium,0
288,10195,49,100.00,6445.46,2003-11-25,Shipped,"Trucks and Buses",118.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium,0
289,10291,30,100.00,3855.90,2004-09-08,Shipped,"Classic Cars",147.00,"0695-34 6555","?kergatan 24",Boras,Sweden,Larsson,Maria,Medium,0
290,10310,24,100.00,3100.32,2004-10-16,Shipped,"Classic Cars",117.00,0221-5554327,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Medium,0
291,10318,37,100.00,7667.14,2004-11-02,Shipped,Motorcycles,193.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Large,0
292,10329,26,100.00,5868.20,2004-11-15,Shipped,Motorcycles,193.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium,0
293,10305,38,100.00,6680.78,2004-10-13,Shipped,"Classic Cars",147.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium,0
294,10207,34,99.54,3384.36,2003-12-09,Shipped,"Trucks and Buses",118.00,6175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Medium,0
295,10320,35,100.00,4850.30,2004-11-03,Shipped,"Classic Cars",117.00,"0921-12 3555","Berguvsvâ€žgen  8",Lule,Sweden,Berglund,Christina,Medium,0
296,10219,48,100.00,4891.68,2004-02-10,Shipped,"Trucks and Buses",118.00,4155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Medium,0
297,10339,39,76.67,2990.13,2004-11-23,Shipped,Motorcycles,193.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small,0
298,10313,40,100.00,6678.00,2004-10-22,Shipped,"Classic Cars",147.00,"(604) 555-3392","1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Medium,0
299,10329,46,83.63,3846.98,2004-11-15,Shipped,"Classic Cars",117.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium,0
300,10362,22,100.00,3664.10,2005-01-05,Shipped,Motorcycles,193.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium,0
301,10229,36,100.00,4521.96,2004-03-11,Shipped,"Trucks and Buses",118.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
302,10246,46,100.00,5069.66,2004-05-05,Shipped,"Trucks and Buses",118.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
303,10322,46,61.99,2851.54,2004-11-04,Shipped,"Classic Cars",147.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Small,0
304,10341,44,95.93,4220.92,2004-11-24,Shipped,"Classic Cars",117.00,6562-9555,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium,0
305,10259,46,100.00,6541.20,2004-06-15,Shipped,"Trucks and Buses",118.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium,0
306,10271,31,97.17,3012.27,2004-07-20,Shipped,"Trucks and Buses",118.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
307,10363,34,96.73,3288.82,2005-01-06,Shipped,"Classic Cars",117.00,"+358 9 8045 555","Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium,0
308,10281,41,100.00,5247.18,2004-08-19,Shipped,"Trucks and Buses",118.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium,0
309,10292,21,100.00,2214.87,2004-09-08,Shipped,"Trucks and Buses",118.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small,0
310,10376,35,100.00,3987.20,2005-02-08,Shipped,"Classic Cars",117.00,3105552373,"4097 Douglas Av.",Glendale,USA,Young,Leslie,Medium,0
311,10305,38,100.00,4773.18,2004-10-13,Shipped,"Trucks and Buses",118.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium,0
312,10314,45,100.00,6185.70,2004-10-22,Shipped,"Trucks and Buses",118.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium,0
313,10389,25,72.38,1809.50,2005-03-03,Shipped,"Classic Cars",117.00,"0695-34 6555","?kergatan 24",Boras,Sweden,Larsson,Maria,Small,0
314,10322,22,100.00,2251.04,2004-11-04,Shipped,"Trucks and Buses",116.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Small,0
315,10324,26,58.38,1517.88,2004-11-05,Shipped,"Trucks and Buses",118.00,2125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Small,0
316,10333,29,40.25,1167.25,2004-11-18,Shipped,"Trucks and Buses",116.00,6505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Small,0
