unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size
172,10236,22,100.00,2852.08,2004-04-03,Shipped,Motorcycles,97.07,+12155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Small
173,10153,42,125.88,5393.64,2003-09-28,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
174,10251,44,100.00,5756.52,2004-05-18,Shipped,Motorcycles,97.07,+12015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Medium
175,10165,34,125.88,4880.02,2003-10-22,Shipped,"Classic Cars",119.89,+6501133945,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium
176,10263,40,100.00,4472.00,2004-06-28,Shipped,Motorcycles,97.07,+12035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Medium
177,10176,47,125.88,8378.69,2003-11-06,Shipped,"Classic Cars",119.89,+39072266736,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Large
178,10316,33,125.88,4128.96,2004-11-01,Shipped,"Classic Cars",119.89,+441985558888,"Garden House Crowther Way",Cowes,UK,Bennett,Helen,Medium
179,10275,22,100.00,2904.44,2004-07-23,Shipped,Motorcycles,97.07,+33273153175,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small
180,10325,47,125.88,3051.71,2004-11-05,Shipped,"Classic Cars",119.89,+4719776382,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium
181,10194,38,107.59,4933.92,2003-11-25,Shipped,"Trucks and Buses",102.47,+33169359632,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium
182,10285,47,100.00,6484.59,2004-08-27,Shipped,Motorcycles,97.07,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium
183,10337,25,125.88,1201.25,2004-11-21,Shipped,"Classic Cars",119.89,+12125558493,"5905 Pompton St.",NYC,USA,Hernandez,Maria,Small
184,10206,28,107.59,4056.36,2003-12-05,Shipped,"Trucks and Buses",102.47,+16045553392,"1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Medium
185,10350,26,125.88,1962.22,2004-12-02,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
186,10298,39,101.92,3757.26,2004-09-27,Shipped,Motorcycles,97.07,+33253506717,"54, rue Royale",Nantes,France,Schmitt,Carine,Medium
187,10308,34,100.00,4043.96,2004-10-15,Shipped,Motorcycles,97.07,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium
188,10359,48,125.88,2624.64,2004-12-15,Shipped,"Classic Cars",119.89,+33759454719,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Small
189,10318,45,100.00,5566.50,2004-11-02,Shipped,Motorcycles,97.07,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium
190,10329,20,100.00,3176.00,2004-11-15,Shipped,Motorcycles,97.07,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
191,10373,39,125.88,4046.25,2005-01-31,Shipped,"Classic Cars",119.89,+358981443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Medium
192,10339,40,101.92,2756.80,2004-11-23,Shipped,Motorcycles,97.07,+810036753475,"2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small
193,10384,34,125.88,4846.70,2005-02-23,Shipped,"Classic Cars",119.89,+16505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Medium
194,10395,32,125.88,3370.56,2005-03-17,Shipped,"Classic Cars",119.89,+33905403250,"27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Medium
195,10361,26,101.92,1329.90,2004-12-17,Shipped,Motorcycles,97.07,+61041675585,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small
196,10374,39,100.00,5288.01,2005-02-02,Shipped,Motorcycles,97.07,+61036756956,"31 Duncan St. West End","South Brisbane",Australia,Calaghan,Tony,Medium
197,10216,43,107.59,5759.42,2004-02-02,Shipped,"Trucks and Buses",102.47,+33587580284,"67, avenue de l Europe",Versailles,France,Tonini,Daniel,Medium
198,10229,25,107.59,3451.00,2004-03-11,Shipped,"Trucks and Buses",102.47,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
199,10185,33,125.88,4038.21,2003-11-14,Shipped,"Classic Cars",119.89,+15085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium
200,10400,64,125.88,9661.44,2005-04-01,Shipped,"Classic Cars",119.89,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Large
201,10388,50,101.92,2225.50,2005-03-03,Shipped,Motorcycles,97.07,+15085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Small
202,10196,24,125.88,3807.12,2003-11-26,Shipped,"Classic Cars",119.89,+12035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium
203,10208,26,125.88,3142.36,2004-01-02,Shipped,"Classic Cars",119.89,+33835192758,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium
204,10402,45,100.00,5833.80,2005-04-07,Shipped,Motorcycles,97.07,+33147556555,"25, rue Lauriston",Paris,France,Perrier,Dominique,Medium
205,10245,38,107.59,5920.40,2004-05-04,Shipped,"Trucks and Buses",102.47,+12035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium
206,10414,19,125.88,2764.88,2005-05-06,"On Hold","Classic Cars",119.89,+16175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Small
207,10220,30,125.88,4713.60,2004-02-12,Shipped,"Classic Cars",119.89,+353041322296,"25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Medium
208,10417,45,100.00,5887.35,2005-05-13,Disputed,Motorcycles,97.07,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
209,10230,43,125.88,7016.31,2004-03-15,Shipped,"Classic Cars",119.89,+490560536600,"Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Large
210,10258,41,107.59,6668.24,2004-06-15,Shipped,"Trucks and Buses",102.47,+810563014125,"2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Medium
211,10103,42,125.88,5398.26,2003-01-29,Shipped,"Classic Cars",119.89,+4713346085,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium
212,10247,25,125.88,4381.25,2004-05-05,Shipped,"Classic Cars",119.89,+358097826193,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium
213,10270,28,107.59,4094.72,2004-07-19,Shipped,"Trucks and Buses",102.47,+61049092712,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Medium
214,10272,27,125.88,4283.01,2004-07-20,Shipped,"Classic Cars",119.89,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium
215,10114,31,125.88,4305.28,2003-04-01,Shipped,"Classic Cars",119.89,+33142342555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium
216,10282,27,125.88,4364.82,2004-08-20,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
217,10293,24,125.88,4242.24,2004-09-09,Shipped,"Classic Cars",119.89,+39051984985,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Medium
218,10281,25,107.59,2938.50,2004-08-19,Shipped,"Trucks and Buses",102.47,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Small
219,10126,22,125.88,3347.74,2003-05-28,Shipped,"Classic Cars",119.89,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Medium
220,10107,27,100.00,6065.55,2003-02-24,Shipped,Motorcycles,97.07,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
221,10120,46,100.00,9264.86,2003-04-29,Shipped,Motorcycles,97.07,+61012646793,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Large
222,10306,34,125.88,4982.70,2004-10-14,Shipped,"Classic Cars",119.89,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium
223,10134,31,100.00,7023.98,2003-07-01,Shipped,Motorcycles,97.07,+33072790135,"27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Large
224,10140,26,125.88,3188.12,2003-07-24,Shipped,"Classic Cars",119.89,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium
225,10145,33,100.00,5176.38,2003-08-25,Shipped,Motorcycles,97.07,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium
226,10291,41,107.59,6387.80,2004-09-08,Shipped,"Trucks and Buses",102.47,+46098454690,"kergatan 24",Boras,Sweden,Larsson,Maria,Medium
227,10159,22,100.00,4132.70,2003-10-10,Shipped,Motorcycles,97.07,+16505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Medium
228,10314,46,125.88,6393.54,2004-10-22,Shipped,"Classic Cars",119.89,+4586213555,"Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium
229,10150,20,125.88,3191.20,2003-09-19,Shipped,"Classic Cars",119.89,+6507043641,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium
230,10324,27,125.88,1466.91,2004-11-05,Shipped,"Classic Cars",119.89,+12125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Small
231,10304,39,107.59,6396.00,2004-10-11,Shipped,"Trucks and Buses",102.47,+33568180108,"67, avenue de l Europe",Versailles,France,Tonini,Daniel,Medium
232,10336,33,125.88,4059.33,2004-11-20,Shipped,"Classic Cars",119.89,+33142342555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium
233,10348,47,125.88,4801.52,2004-11-01,Shipped,"Classic Cars",119.89,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Medium
234,10164,21,125.88,3536.82,2003-10-21,Resolved,"Classic Cars",119.89,+43072780809,"Kirchgasse 6",Graz,Austria,Mendel,Roland,Medium
235,10358,49,125.88,2711.66,2004-12-10,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
236,10313,21,107.59,2669.10,2004-10-22,Shipped,"Trucks and Buses",102.47,+16045553392,"1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Small
237,10175,33,125.88,5362.83,2003-11-06,Shipped,"Classic Cars",119.89,+441715550297,"35 King George",London,UK,Brown,Ann,Medium
238,10322,27,107.59,4784.13,2004-11-04,Shipped,"Trucks and Buses",102.47,+16035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Medium
239,10372,40,125.88,5862.00,2005-01-26,Shipped,"Classic Cars",119.89,+810934500164,"2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Medium
240,10382,37,125.88,4071.85,2005-02-17,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
241,10413,47,125.88,8236.75,2005-05-05,Shipped,"Classic Cars",119.89,+12035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Large
242,10333,33,107.59,3273.93,2004-11-18,Shipped,"Trucks and Buses",102.47,+16505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Medium
243,10183,28,125.88,3433.36,2003-11-13,Shipped,"Classic Cars",119.89,+12155554695,"782 First Street",Philadelphia,USA,Cervantes,Francisca,Medium
244,10108,45,125.88,6130.35,2003-03-03,Shipped,"Classic Cars",119.89,+636325553587,"15 McCallum Street - NatWest Center 13-03","Makati City",Philippines,Cruz,Arnold,Medium
245,10122,37,125.88,3693.34,2003-05-08,Shipped,"Classic Cars",119.89,+33489076577,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Medium
246,10194,26,125.88,4263.74,2003-11-25,Shipped,"Classic Cars",119.89,+33641882425,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium
247,10135,48,125.88,6031.68,2003-07-02,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
248,10207,31,125.88,4076.19,2003-12-09,Shipped,"Classic Cars",119.89,+16175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Medium
249,10147,31,125.88,3494.94,2003-09-05,Shipped,"Classic Cars",119.89,+16175558555,"7825 Douglas Av.",Brickhaven,USA,Nelson,Allen,Medium
250,10160,46,125.88,5294.14,2003-10-11,Shipped,"Classic Cars",119.89,+12155554369,"6047 Douglas Av.","Los Angeles",USA,Chandler,Michael,Medium
251,10217,48,125.88,7020.48,2004-02-04,Shipped,"Classic Cars",119.89,+6507421824,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Large
252,10170,47,125.88,5464.69,2003-11-04,Shipped,"Classic Cars",119.89,+43078526488,"Kirchgasse 6",Graz,Austria,Mendel,Roland,Medium
253,10347,29,107.59,3586.43,2004-11-29,Shipped,"Trucks and Buses",102.47,+61069977718,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium
254,10357,49,107.59,5960.36,2004-12-10,Shipped,"Trucks and Buses",102.47,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
255,10229,50,125.88,6426.50,2004-03-11,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
256,10168,20,100.00,4183.00,2003-10-28,Shipped,Motorcycles,97.07,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium
257,10180,41,100.00,8892.90,2003-11-11,Shipped,Motorcycles,97.07,+33143091309,"184, chausse de Tournai",Lille,France,Rance,Martine,Large
258,10370,49,107.59,8470.14,2005-01-20,Shipped,"Trucks and Buses",102.47,+61061612501,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Large
259,10188,45,100.00,8714.70,2003-11-18,Shipped,Motorcycles,97.07,+4765135117,"Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Large
260,10181,28,125.88,2860.76,2003-11-12,Shipped,"Classic Cars",119.89,+4740838086,"Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Small
261,10201,49,100.00,8065.89,2003-12-01,Shipped,Motorcycles,97.07,+16505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Large
262,10191,40,125.88,5590.00,2003-11-20,Shipped,"Classic Cars",119.89,+490087850846,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Medium
263,10210,34,100.00,6123.40,2004-01-12,Shipped,Motorcycles,97.07,+810214111655,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium
264,10203,20,125.88,2254.80,2003-12-02,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
265,10223,49,100.00,9774.03,2004-02-20,Shipped,Motorcycles,97.07,+61080700576,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Large
266,10212,39,125.88,4946.76,2004-01-16,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
267,10237,39,100.00,7023.90,2004-04-05,Shipped,Motorcycles,97.07,+12125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Large
268,10225,25,125.88,2495.50,2004-02-22,Shipped,"Classic Cars",119.89,+41392693902,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Small
269,10251,43,100.00,7078.23,2004-05-18,Shipped,Motorcycles,97.07,+12015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Large
270,10238,29,125.88,3167.38,2004-04-09,Shipped,"Classic Cars",119.89,+4531123555,"Vinb ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Medium
271,10245,28,125.88,4591.72,2004-05-04,Shipped,"Classic Cars",119.89,+12035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium
272,10263,41,100.00,8336.94,2004-06-28,Shipped,Motorcycles,97.07,+12035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Large
273,10275,36,100.00,6901.92,2004-07-23,Shipped,Motorcycles,97.07,+33542452241,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
274,10253,22,125.88,2402.84,2004-06-01,Cancelled,"Classic Cars",119.89,+441715552282,"Berkeley Gardens 12 Brewery",Liverpool,UK,Devon,Elizabeth,Small
275,10259,26,125.88,4033.38,2004-06-15,Shipped,"Classic Cars",119.89,+6505341795,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium
276,10266,22,125.88,2454.54,2004-07-06,Shipped,"Classic Cars",119.89,+39004354096,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small
277,10285,27,100.00,5438.07,2004-08-27,Shipped,Motorcycles,97.07,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium
278,10270,32,125.88,4302.08,2004-07-19,Shipped,"Classic Cars",119.89,+61061516625,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Medium
279,10299,29,100.00,6683.34,2004-09-30,Shipped,Motorcycles,97.07,+358902248555,"Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Medium
280,10276,47,125.88,5464.69,2004-08-02,Shipped,"Classic Cars",119.89,+16175557555,"7635 Spinnaker Dr.",Brickhaven,USA,Barajas,Miguel,Medium
281,10165,48,107.59,6825.60,2003-10-22,Shipped,"Trucks and Buses",102.47,+6509452083,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium
282,10308,20,100.00,4570.40,2004-10-15,Shipped,Motorcycles,97.07,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium
283,10287,45,125.88,4756.50,2004-08-30,Shipped,"Classic Cars",119.89,+41880543265,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Medium
284,10175,26,107.59,3543.28,2003-11-06,Shipped,"Trucks and Buses",102.47,+441715550297,"35 King George",London,UK,Brown,Ann,Medium
285,10281,44,125.88,7020.64,2004-08-19,Shipped,"Classic Cars",119.89,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Large
286,10300,29,125.88,3984.60,2003-10-04,Shipped,"Classic Cars",119.89,+490567091164,"Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Medium
287,10184,37,107.59,4516.22,2003-11-14,Shipped,"Trucks and Buses",102.47,+34955558282,"C Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Medium
288,10195,49,107.59,6445.46,2003-11-25,Shipped,"Trucks and Buses",102.47,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium
289,10291,30,125.88,3855.90,2004-09-08,Shipped,"Classic Cars",119.89,+46019382605,"kergatan 24",Boras,Sweden,Larsson,Maria,Medium
290,10310,24,125.88,3100.32,2004-10-16,Shipped,"Classic Cars",119.89,+490267856827,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Medium
291,10318,37,100.00,7667.14,2004-11-02,Shipped,Motorcycles,97.07,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Large
292,10329,26,100.00,5868.20,2004-11-15,Shipped,Motorcycles,97.07,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
293,10305,38,125.88,6680.78,2004-10-13,Shipped,"Classic Cars",119.89,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium
294,10207,34,107.59,3384.36,2003-12-09,Shipped,"Trucks and Buses",102.47,+16175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Medium
295,10320,35,125.88,4850.30,2004-11-03,Shipped,"Classic Cars",119.89,+46075780599,"Berguvsv gen 8",Lule,Sweden,Berglund,Christina,Medium
296,10219,48,107.59,4891.68,2004-02-10,Shipped,"Trucks and Buses",102.47,+14155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Medium
297,10339,39,101.92,2990.13,2004-11-23,Shipped,Motorcycles,97.07,+810985459512,"2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small
298,10313,40,125.88,6678.00,2004-10-22,Shipped,"Classic Cars",119.89,+16045553392,"1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Medium
299,10329,46,125.88,3846.98,2004-11-15,Shipped,"Classic Cars",119.89,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
300,10362,22,100.00,3664.10,2005-01-05,Shipped,Motorcycles,97.07,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium
301,10229,36,107.59,4521.96,2004-03-11,Shipped,"Trucks and Buses",102.47,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
302,10246,46,107.59,5069.66,2004-05-05,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
303,10322,46,125.88,2851.54,2004-11-04,Shipped,"Classic Cars",119.89,+16035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Small
304,10341,44,125.88,4220.92,2004-11-24,Shipped,"Classic Cars",119.89,+43065387961,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium
305,10259,46,107.59,6541.20,2004-06-15,Shipped,"Trucks and Buses",102.47,+6503130195,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium
306,10271,31,107.59,3012.27,2004-07-20,Shipped,"Trucks and Buses",102.47,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
307,10363,34,125.88,3288.82,2005-01-06,Shipped,"Classic Cars",119.89,+358060345899,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium
308,10281,41,107.59,5247.18,2004-08-19,Shipped,"Trucks and Buses",102.47,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium
309,10292,21,107.59,2214.87,2004-09-08,Shipped,"Trucks and Buses",102.47,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small
310,10376,35,125.88,3987.20,2005-02-08,Shipped,"Classic Cars",119.89,+13105552373,"4097 Douglas Av.",Glendale,USA,Young,Leslie,Medium
311,10305,38,107.59,4773.18,2004-10-13,Shipped,"Trucks and Buses",102.47,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium
312,10314,45,107.59,6185.70,2004-10-22,Shipped,"Trucks and Buses",102.47,+4586213555,"Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium
313,10389,25,125.88,1809.50,2005-03-03,Shipped,"Classic Cars",119.89,+46007823632,"kergatan 24",Boras,Sweden,Larsson,Maria,Small
314,10322,22,107.59,2251.04,2004-11-04,Shipped,"Trucks and Buses",102.47,+16035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Small
315,10324,26,107.59,1517.88,2004-11-05,Shipped,"Trucks and Buses",102.47,+12125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Small
316,10333,29,107.59,1167.25,2004-11-18,Shipped,"Trucks and Buses",102.47,+16505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Small
317,10336,38,107.59,6372.60,2004-11-20,Shipped,"Trucks and Buses",102.47,+33142342555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium
318,10419,10,125.88,1092.20,2005-05-17,Shipped,"Classic Cars",119.89,+43058080467,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Small
319,10349,48,107.59,5232.96,2004-12-01,Shipped,"Trucks and Buses",102.47,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium
320,10358,42,107.59,2694.72,2004-12-10,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
321,10105,29,125.88,4566.05,2003-02-11,Shipped,"Classic Cars",119.89,+4531123555,"Vinb ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Medium
322,10371,49,107.59,1749.79,2005-01-23,Shipped,"Trucks and Buses",102.47,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
